Date,open,high,low,close,adj_close,volume,Value_USD,CPI_USD,real_close
2020-01-02 00:00:00+00:00,1518.0999755859375,1528.699951171875,1518.0,1524.5,1524.5,214.0,1524.5,257.971,1806.5051091014102
2020-01-03 00:00:00+00:00,1530.0999755859375,1552.699951171875,1530.0999755859375,1549.199951171875,1549.199951171875,107.0,1549.199951171875,257.971,1835.7741074527041
2020-01-06 00:00:00+00:00,1580.0,1580.0,1560.4000244140625,1566.199951171875,1566.199951171875,416.0,1566.199951171875,257.971,1855.918802011395
2020-01-07 00:00:00+00:00,1558.300048828125,1576.300048828125,1558.300048828125,1571.800048828125,1571.800048828125,47.0,1571.800048828125,257.971,1862.554817116336
2020-01-08 00:00:00+00:00,1579.699951171875,1604.199951171875,1552.300048828125,1557.4000244140625,1557.4000244140625,236.0,1557.4000244140625,257.971,1845.4910469128665
2020-01-09 00:00:00+00:00,1555.699951171875,1555.699951171875,1543.300048828125,1551.699951171875,1551.699951171875,54.0,1551.699951171875,257.971,1838.7365625348646
2020-01-10 00:00:00+00:00,1551.199951171875,1558.800048828125,1545.4000244140625,1557.5,1557.5,16.0,1557.5,257.971,1845.6095161859275
2020-01-13 00:00:00+00:00,1557.4000244140625,1558.0,1548.4000244140625,1548.4000244140625,1548.4000244140625,48.0,1548.4000244140625,257.971,1834.8262086170892
2020-01-14 00:00:00+00:00,1546.699951171875,1546.699951171875,1534.9000244140625,1542.4000244140625,1542.4000244140625,32.0,1542.4000244140625,257.971,1827.7163164199042
2020-01-15 00:00:00+00:00,1548.0,1553.9000244140625,1545.5999755859375,1552.0999755859375,1552.0999755859375,11.0,1552.0999755859375,257.971,1839.2105842782357
2020-01-16 00:00:00+00:00,1555.699951171875,1556.0999755859375,1548.5,1549.0,1549.0,98.0,1549.0,257.971,1835.537168906582
2020-01-17 00:00:00+00:00,1554.0999755859375,1558.800048828125,1553.5999755859375,1558.800048828125,1558.800048828125,108.0,1558.800048828125,257.971,1847.1500506891018
2020-01-21 00:00:00+00:00,1559.300048828125,1566.199951171875,1551.0,1556.4000244140625,1556.4000244140625,45.0,1556.4000244140625,257.971,1844.3060648800024
2020-01-22 00:00:00+00:00,1549.800048828125,1557.0999755859375,1549.800048828125,1555.300048828125,1555.300048828125,42.0,1555.300048828125,257.971,1843.0026135740773
2020-01-23 00:00:00+00:00,1553.0999755859375,1564.5999755859375,1552.199951171875,1564.5999755859375,1564.5999755859375,15.0,1564.5999755859375,257.971,1854.0228596890377
2020-01-24 00:00:00+00:00,1556.300048828125,1571.0999755859375,1556.300048828125,1571.0999755859375,1571.0999755859375,43.0,1571.0999755859375,257.971,1861.7252429026546
2020-01-27 00:00:00+00:00,1584.300048828125,1584.5,1576.800048828125,1576.800048828125,1576.800048828125,22.0,1576.800048828125,257.971,1868.4797272806566
2020-01-28 00:00:00+00:00,1576.4000244140625,1576.4000244140625,1569.199951171875,1569.199951171875,1569.199951171875,3.0,1569.199951171875,257.971,1859.4737481099874
2020-01-29 00:00:00+00:00,1569.800048828125,1569.800048828125,1569.800048828125,1569.800048828125,1569.800048828125,251274.0,1569.800048828125,257.971,1860.1848530506074
2020-01-30 00:00:00+00:00,1576.800048828125,1585.0,1571.4000244140625,1583.5,1583.5,62336.0,1583.5,257.971,1876.4190490403957
2020-01-31 00:00:00+00:00,1573.4000244140625,1589.0,1570.0,1582.9000244140625,1582.9000244140625,1095.0,1582.9000244140625,257.971,1875.7080887509026
2020-02-03 00:00:00+00:00,1592.9000244140625,1593.300048828125,1568.199951171875,1577.199951171875,1577.199951171875,1062.0,1577.199951171875,258.678,1863.8455155586546
2020-02-04 00:00:00+00:00,1577.699951171875,1577.699951171875,1547.800048828125,1550.4000244140625,1550.4000244140625,978.0,1550.4000244140625,258.678,1832.1748809839228
2020-02-05 00:00:00+00:00,1553.199951171875,1560.699951171875,1547.699951171875,1557.800048828125,1557.800048828125,1305.0,1557.800048828125,258.678,1840.919810445103
2020-02-06 00:00:00+00:00,1553.5999755859375,1565.5999755859375,1551.5999755859375,1565.0999755859375,1565.0999755859375,110.0,1565.0999755859375,258.678,1849.5464501690938
2020-02-07 00:00:00+00:00,1564.9000244140625,1571.9000244140625,1560.5,1568.5999755859375,1568.5999755859375,431.0,1568.5999755859375,258.678,1853.6825518089702
2020-02-10 00:00:00+00:00,1569.300048828125,1574.699951171875,1568.5999755859375,1574.699951171875,1574.699951171875,128.0,1574.699951171875,258.678,1860.891157244457
2020-02-11 00:00:00+00:00,1570.9000244140625,1571.0999755859375,1561.9000244140625,1565.5999755859375,1565.5999755859375,440.0,1565.5999755859375,258.678,1850.1373218319331
2020-02-12 00:00:00+00:00,1565.199951171875,1568.699951171875,1561.0,1567.4000244140625,1567.4000244140625,36.0,1567.4000244140625,258.678,1852.2645175204664
2020-02-13 00:00:00+00:00,1570.199951171875,1575.0999755859375,1570.199951171875,1575.0999755859375,1575.0999755859375,74.0,1575.0999755859375,258.678,1861.363883425884
2020-02-14 00:00:00+00:00,1575.800048828125,1582.699951171875,1574.800048828125,1582.699951171875,1582.699951171875,68.0,1582.699951171875,258.678,1870.3451038498893
2020-02-18 00:00:00+00:00,1579.800048828125,1604.300048828125,1579.800048828125,1600.0,1600.0,310.0,1600.0,258.678,1890.7893210864472
2020-02-19 00:00:00+00:00,1600.5999755859375,1610.5,1599.699951171875,1607.5,1607.5,542.0,1607.5,258.678,1899.65239602904
2020-02-20 00:00:00+00:00,1606.5,1621.0,1603.0,1616.5999755859375,1616.5999755859375,117.0,1616.5999755859375,258.678,1910.4062314415637
2020-02-21 00:00:00+00:00,1619.300048828125,1645.0,1619.300048828125,1644.5999755859375,1644.5999755859375,186.0,1644.5999755859375,258.678,1943.4950445605766
2020-02-24 00:00:00+00:00,1657.0,1686.5999755859375,1650.0,1672.4000244140625,1672.4000244140625,435.0,1672.4000244140625,258.678,1976.3475667167643
2020-02-25 00:00:00+00:00,1645.0999755859375,1653.699951171875,1632.300048828125,1646.9000244140625,1646.9000244140625,409.0,1646.9000244140625,258.678,1946.213111911949
2020-02-26 00:00:00+00:00,1644.0,1648.0999755859375,1636.4000244140625,1640.0,1640.0,1990.0,1640.0,258.678,1938.0590541136085
2020-02-27 00:00:00+00:00,1641.0999755859375,1658.0,1638.5,1640.0,1640.0,707.0,1640.0,258.678,1938.0590541136085
2020-02-28 00:00:00+00:00,1640.300048828125,1642.5,1564.0999755859375,1564.0999755859375,1564.0999755859375,289.0,1564.0999755859375,258.678,1848.3647068434148
2020-03-02 00:00:00+00:00,1583.9000244140625,1608.300048828125,1574.300048828125,1592.300048828125,1592.300048828125,537.0,1592.300048828125,258.115,1885.7942941181964
2020-03-03 00:00:00+00:00,1594.5,1645.300048828125,1594.0,1642.0999755859375,1642.0999755859375,610.0,1642.0999755859375,258.115,1944.7733902982807
2020-03-04 00:00:00+00:00,1645.4000244140625,1645.9000244140625,1631.300048828125,1641.0999755859375,1641.0999755859375,83.0,1641.0999755859375,258.115,1943.589069356065
2020-03-05 00:00:00+00:00,1637.300048828125,1672.9000244140625,1637.199951171875,1666.4000244140625,1666.4000244140625,154.0,1666.4000244140625,258.115,1973.5524470222927
2020-03-06 00:00:00+00:00,1670.800048828125,1686.199951171875,1647.199951171875,1670.800048828125,1670.800048828125,175.0,1670.800048828125,258.115,1978.7634880821272
2020-03-09 00:00:00+00:00,1696.0999755859375,1701.5999755859375,1657.699951171875,1674.5,1674.5,161.0,1674.5,258.115,1983.1454177401542
2020-03-10 00:00:00+00:00,1671.5999755859375,1674.5999755859375,1643.0,1659.0999755859375,1659.0999755859375,48.0,1659.0999755859375,258.115,1964.9068463159472
2020-03-11 00:00:00+00:00,1656.5999755859375,1666.5,1635.0,1641.4000244140625,1641.4000244140625,47.0,1641.4000244140625,258.115,1943.9444234669008
2020-03-12 00:00:00+00:00,1637.0,1647.5,1566.4000244140625,1589.300048828125,1589.300048828125,256.0,1589.300048828125,258.115,1882.2413312915494
2020-03-13 00:00:00+00:00,1574.9000244140625,1589.800048828125,1513.800048828125,1515.699951171875,1515.699951171875,89.0,1515.699951171875,258.115,1795.0751942881334
2020-03-16 00:00:00+00:00,1569.0999755859375,1569.0999755859375,1452.0999755859375,1485.9000244140625,1485.9000244140625,193.0,1485.9000244140625,258.115,1759.7825169523628
2020-03-17 00:00:00+00:00,1469.300048828125,1537.699951171875,1469.300048828125,1524.9000244140625,1524.9000244140625,122.0,1524.9000244140625,258.115,1805.9710336987741
2020-03-18 00:00:00+00:00,1537.5,1542.0,1477.300048828125,1477.300048828125,1477.300048828125,333.0,1477.300048828125,258.115,1749.5973857633933
2020-03-19 00:00:00+00:00,1481.5,1491.5999755859375,1471.0,1478.5999755859375,1478.5999755859375,262.0,1478.5999755859375,258.115,1751.1369162460173
2020-03-20 00:00:00+00:00,1483.5,1484.0,1483.5,1484.0,1484.0,14.0,1484.0,258.115,1757.5322782480673
2020-03-23 00:00:00+00:00,1505.300048828125,1567.0,1490.199951171875,1567.0,1567.0,51.0,1567.0,258.115,1855.8309164519687
2020-03-24 00:00:00+00:00,1592.699951171875,1685.5,1592.699951171875,1660.199951171875,1660.199951171875,442.0,1660.199951171875,258.115,1966.2095704382991
2020-03-25 00:00:00+00:00,1676.5,1676.5,1631.0999755859375,1632.300048828125,1632.300048828125,476.0,1632.300048828125,258.115,1933.1671318068236
2020-03-26 00:00:00+00:00,1660.5,1660.5,1650.0999755859375,1650.0999755859375,1650.0999755859375,3.0,1650.0999755859375,258.115,1954.2479578360062
2020-03-27 00:00:00+00:00,1623.9000244140625,1623.9000244140625,1623.9000244140625,1623.9000244140625,1623.9000244140625,100638.0,1623.9000244140625,258.115,1923.2188069781264
2020-03-30 00:00:00+00:00,1641.199951171875,1652.800048828125,1607.199951171875,1622.0,1622.0,16389.0,1622.0,258.115,1920.9685682738311
2020-03-31 00:00:00+00:00,1618.699951171875,1621.0,1576.0,1583.4000244140625,1583.4000244140625,2874.0,1583.4000244140625,258.115,1875.2538088183915
2020-04-01 00:00:00+00:00,1570.0,1600.0,1570.0,1578.199951171875,1578.199951171875,2158.0,1578.199951171875,256.389,1881.6779240672631
2020-04-02 00:00:00+00:00,1590.9000244140625,1631.199951171875,1586.0,1625.699951171875,1625.699951171875,1294.0,1625.699951171875,256.389,1938.3118767719425
2020-04-03 00:00:00+00:00,1624.5,1636.0,1619.800048828125,1633.699951171875,1633.699951171875,643.0,1633.699951171875,256.389,1947.8502267011515
2020-04-06 00:00:00+00:00,1629.0999755859375,1696.699951171875,1625.9000244140625,1677.0,1677.0,1063.0,1677.0,256.389,1999.4766039104638
2020-04-07 00:00:00+00:00,1695.699951171875,1724.4000244140625,1658.0,1664.800048828125,1664.800048828125,1144.0,1664.800048828125,256.389,1984.9306784858877
