Date,open,high,low,close,adj_close,volume,Value_USD,CPI_USD,real_close
2020-01-02 00:00:00+00:00,61.59999847412109,61.59999847412109,60.63999938964844,61.18000030517578,61.18000030517578,486873.0,61.18000030517578,257.971,72.49720113225706
2020-01-03 00:00:00+00:00,61.18000030517578,64.08999633789062,61.130001068115234,63.04999923706055,63.04999923706055,885861.0,63.04999923706055,257.971,74.71311626801568
2020-01-06 00:00:00+00:00,63.709999084472656,64.72000122070312,62.63999938964844,63.27000045776367,63.27000045776367,724236.0,63.27000045776367,257.971,74.97381376175706
2020-01-07 00:00:00+00:00,62.90999984741211,63.150001525878906,62.11000061035156,62.70000076293945,62.70000076293945,582649.0,62.70000076293945,257.971,74.2983743646523
2020-01-08 00:00:00+00:00,62.84000015258789,65.6500015258789,59.150001525878906,59.61000061035156,59.61000061035156,1205710.0,59.61000061035156,257.971,70.63677970228815
2020-01-09 00:00:00+00:00,59.9900016784668,60.310001373291016,58.65999984741211,59.560001373291016,59.560001373291016,750933.0,59.560001373291016,257.971,70.57753150471449
2020-01-10 00:00:00+00:00,59.61000061035156,59.77999877929688,58.84999847412109,59.040000915527344,59.040000915527344,596186.0,59.040000915527344,257.971,69.9613403051834
2020-01-13 00:00:00+00:00,59.040000915527344,59.27000045776367,57.90999984741211,58.08000183105469,58.08000183105469,584002.0,58.08000183105469,257.971,68.82375863851726
2020-01-14 00:00:00+00:00,58.02999877929688,58.720001220703125,57.720001220703125,58.22999954223633,58.22999954223633,507714.0,58.22999954223633,257.971,69.00150323123825
2020-01-15 00:00:00+00:00,58.20000076293945,58.36000061035156,57.36000061035156,57.810001373291016,57.810001373291016,433169.0,57.810001373291016,257.971,68.5038129472022
2020-01-16 00:00:00+00:00,58.09999847412109,58.869998931884766,57.560001373291016,58.52000045776367,58.52000045776367,182871.0,58.52000045776367,257.971,69.34514910565231
2020-01-17 00:00:00+00:00,58.59000015258789,58.97999954223633,58.27000045776367,58.540000915527344,58.540000915527344,122561.0,58.540000915527344,257.971,69.36884928875132
2020-01-21 00:00:00+00:00,59.16999816894531,59.72999954223633,57.68000030517578,58.34000015258789,58.34000015258789,648335.0,58.34000015258789,257.971,69.13185197810894
2020-01-22 00:00:00+00:00,58.2599983215332,58.380001068115234,56.02999877929688,56.7400016784668,56.7400016784668,620119.0,56.7400016784668,257.971,67.23588253366538
