Date,adj_close,close,high,low,open,volume,Value_USD,CPI_USD,real_close
2008-01-02 00:00:00+00:00,23.117650985717773,50.6337776184082,51.98127365112305,50.51958465576172,51.832820892333984,912129.0,50.6337776184082,211.08,76.54124990542412
2008-01-03 00:00:00+00:00,22.47635841369629,49.22918701171875,51.58159255981445,49.18350982666016,51.11339569091797,809585.0,49.22918701171875,211.08,74.41798109756131
2008-01-04 00:00:00+00:00,21.43883514404297,46.95671844482422,49.03505706787109,46.54561996459961,48.9665412902832,1591497.0,46.95671844482422,211.08,70.98277257348589
2008-01-07 00:00:00+00:00,21.803791046142575,47.756080627441406,47.87027359008789,46.54561996459961,47.67614364624024,1089721.0,47.756080627441406,211.08,72.19113946733589
2008-01-08 00:00:00+00:00,21.391902923583984,46.853946685791016,49.08073425292969,46.76258850097656,47.756080627441406,1888272.0,46.853946685791016,211.08,70.8274162232119
2008-01-09 00:00:00+00:00,21.76729202270508,47.67614364624024,47.91595458984375,45.40367889404297,47.265045166015625,1266350.0,47.67614364624024,211.08,72.07030162464292
2008-01-10 00:00:00+00:00,22.523292541503903,49.33196258544922,49.90293502807617,47.07091522216797,47.56195068359375,1314864.0,49.33196258544922,211.08,74.57334321437514
2008-01-11 00:00:00+00:00,22.20004272460937,48.62395858764648,50.1998405456543,47.52769088745117,48.68105316162109,798814.0,48.62395858764648,211.08,73.50307918354848
2008-01-14 00:00:00+00:00,22.12181854248047,48.452667236328125,49.58319091796875,47.16226959228516,49.24060821533203,763260.0,48.452667236328125,211.08,73.24414424437204
2008-01-15 00:00:00+00:00,21.59524726867676,47.29930114746094,48.53260040283203,46.9681396484375,48.00730895996094,955914.0,47.29930114746094,211.08,71.50064245183879
2008-01-16 00:00:00+00:00,21.89764404296875,47.96163177490234,48.703895568847656,46.29439163208008,47.31072235107422,1222214.0,47.96163177490234,211.08,72.50186370096355
2008-01-17 00:00:00+00:00,21.699522018432617,47.52769088745117,48.84092712402344,47.265045166015625,48.07582473754883,1252864.0,47.52769088745117,211.08,71.84589095958734
2008-01-18 00:00:00+00:00,20.839262008666992,45.64348602294922,48.110084533691406,44.84412384033203,47.53911209106445,1746233.0,45.64348602294922,211.08,68.9976066286464
2008-01-22 00:00:00+00:00,21.65780639648437,47.436336517333984,47.8017578125,44.53580093383789,44.54721832275391,1296474.0,47.436336517333984,211.08,71.70779386310386
2008-01-23 00:00:00+00:00,23.263633728027344,50.953521728515625,51.18191146850586,46.35149002075195,46.45426559448242,1680906.0,50.953521728515625,211.08,77.02459550965615
2008-01-24 00:00:00+00:00,22.93517303466797,50.23409652709961,51.661529541015625,48.760990142822266,51.37604141235352,1137797.0,50.23409652709961,211.08,75.93706645849913
2008-01-25 00:00:00+00:00,22.945600509643555,50.256935119628906,51.37604141235352,49.49183654785156,50.75939178466797,1137797.0,50.256935119628906,211.08,75.97159073262
2008-01-28 00:00:00+00:00,23.53995704650879,51.55875396728516,51.55875396728516,49.66312789916992,49.96003341674805,1213107.0,51.55875396728516,211.08,77.93950319020885
2008-01-29 00:00:00+00:00,22.65363502502441,49.61745071411133,50.24551773071289,49.3662223815918,49.90293502807617,1823383.0,49.61745071411133,211.08,75.0049052906958
2008-01-30 00:00:00+00:00,22.47635841369629,49.22918701171875,50.91926574707031,48.78382873535156,49.4461555480957,1541232.0,49.22918701171875,211.08,74.41798109756131
2008-01-31 00:00:00+00:00,23.044660568237305,50.473907470703125,50.896427154541016,48.26995468139648,49.24060821533203,1280273.0,50.473907470703125,211.08,76.29957998657804
2008-02-01 00:00:00+00:00,23.43568992614746,51.33036422729492,51.798561096191406,49.67454528808594,50.702293395996094,1111526.0,51.33036422729492,211.693,77.36956478661891
2008-02-04 00:00:00+00:00,23.211505889892575,50.83932876586914,51.8670768737793,50.26835632324219,51.8670768737793,1250149.0,50.83932876586914,211.693,76.62943366701334
2008-02-05 00:00:00+00:00,22.445087432861328,49.16067123413086,50.713714599609375,49.03505706787109,50.188419342041016,1249799.0,49.16067123413086,211.693,74.09921583958347
2008-02-06 00:00:00+00:00,21.610885620117188,47.33356094360352,49.37763977050781,47.23078536987305,49.17209243774414,1143577.0,47.33356094360352,211.693,71.34523717367556
2008-02-07 00:00:00+00:00,22.210458755493164,48.64679718017578,48.72673416137695,46.5342025756836,47.71040344238281,1035778.0,48.64679718017578,211.693,73.32466041789218
2008-02-08 00:00:00+00:00,21.590036392211918,47.28788375854492,48.97795867919922,46.48852157592773,48.201438903808594,677967.0,47.28788375854492,211.693,71.27638856950409
2008-02-11 00:00:00+00:00,21.1312198638916,46.28297424316406,47.39065933227539,45.87187576293945,47.39065933227539,759757.0,46.28297424316406,211.693,69.76170202820724
2008-02-12 00:00:00+00:00,21.50139808654785,47.09375381469727,47.39065933227539,46.16877746582031,46.47710418701172,696882.0,47.09375381469727,211.693,70.98377912685461
2008-02-13 00:00:00+00:00,21.736019134521484,47.60762786865234,48.14434051513672,46.51136016845703,47.67614364624024,800653.0,47.60762786865234,211.693,71.75833454854589
2008-02-14 00:00:00+00:00,21.53267478942871,47.16226959228516,48.47550582885742,47.05949401855469,47.66472625732422,909152.0,47.16226959228516,211.693,71.08705203311179
2008-02-15 00:00:00+00:00,22.361656188964844,48.97795867919922,49.06931686401367,47.05949401855469,47.05949401855469,1047250.0,48.97795867919922,211.693,73.823815673056
2008-02-19 00:00:00+00:00,21.94977569580078,48.07582473754883,49.822998046875,47.96163177490234,49.52609252929688,1171862.0,48.07582473754883,211.693,72.46404136606574
2008-02-20 00:00:00+00:00,22.1583251953125,48.53260040283203,48.77241134643555,47.3449821472168,48.30421447753906,1016600.0,48.53260040283203,211.693,73.15253315762189
2008-02-21 00:00:00+00:00,21.76729202270508,47.67614364624024,49.22918701171875,47.52769088745117,48.85234832763672,800915.0,47.67614364624024,211.693,71.86160745480308
2008-02-22 00:00:00+00:00,22.392940521240234,49.046478271484375,49.046478271484375,46.9681396484375,47.73324203491211,793822.0,49.046478271484375,211.693,73.92709432915484
2008-02-25 00:00:00+00:00,22.648414611816406,49.60602951049805,49.60602951049805,48.39556884765625,48.94370269775391,1252776.0,49.60602951049805,211.693,74.77049835501758
2008-02-26 00:00:00+00:00,22.637985229492188,49.58319091796875,50.24551773071289,48.57828140258789,49.03505706787109,1002764.0,49.58319091796875,211.693,74.73607405293185
2008-02-27 00:00:00+00:00,22.377307891845703,49.0122184753418,49.92577362060547,48.6353759765625,49.78873825073242,895666.0,49.0122184753418,211.693,73.87545500110542
2008-02-28 00:00:00+00:00,22.13226127624512,48.47550582885742,49.09215545654297,48.30421447753906,48.760990142822266,850305.0,48.47550582885742,211.693,73.06647527732841
2008-02-29 00:00:00+00:00,21.803791046142575,47.756080627441406,48.349891662597656,47.367820739746094,48.30421447753906,1386146.0,47.756080627441406,211.693,71.98209538702393
2008-03-03 00:00:00+00:00,22.14268684387207,48.49834442138672,48.521183013916016,47.03665542602539,47.95021057128906,1304793.0,48.49834442138672,213.528,72.472690863329
2008-03-04 00:00:00+00:00,21.885671615600582,47.35639953613281,47.96163177490234,46.911041259765625,47.436336517333984,1137885.0,47.35639953613281,213.528,70.76624459924848
2008-03-05 00:00:00+00:00,22.033435821533203,47.67614364624024,48.06440734863281,47.18510818481445,47.59621047973633,717549.0,47.67614364624024,213.528,71.24404886913955
2008-03-06 00:00:00+00:00,21.373756408691406,46.24871444702149,47.64188766479492,46.02032852172852,47.64188766479492,1014411.0,46.24871444702149,213.528,69.11099388925345
2008-03-07 00:00:00+00:00,21.632354736328125,46.80826950073242,47.025238037109375,45.10677337646485,45.92897033691406,1665144.0,46.80826950073242,213.528,69.94715563688463
2008-03-10 00:00:00+00:00,21.616518020629883,46.77400970458984,47.995887756347656,46.48852157592773,46.6141357421875,1765411.0,46.77400970458984,213.528,69.89596008279914
2008-03-11 00:00:00+00:00,22.86199951171875,49.468994140625,49.697383880615234,47.58478927612305,48.01872634887695,2197044.0,49.468994140625,213.528,73.92316505741124
2008-03-12 00:00:00+00:00,22.84617042541504,49.43473815917969,51.056297302246094,49.12641143798828,49.12641143798828,1769002.0,49.43473815917969,213.528,73.87197520375489
2008-03-13 00:00:00+00:00,22.6878604888916,49.09215545654297,49.57176971435547,47.69898223876953,49.12641143798828,1450247.0,49.09215545654297,213.528,73.36004246461655
2008-03-14 00:00:00+00:00,22.58757781982422,48.875186920166016,50.131324768066406,47.76750183105469,49.54893112182617,1294372.0,48.875186920166016,213.528,73.03581915655283
2008-03-17 00:00:00+00:00,22.756460189819336,49.24060821533203,49.74306488037109,47.56195068359375,47.90453338623047,1096201.0,49.24060821533203,213.528,73.58188036493844
2008-03-18 00:00:00+00:00,23.643070220947266,51.15907287597656,51.19333267211914,49.08073425292969,49.22918701171875,2101067.0,51.15907287597656,213.528,76.44870598428474
2008-03-19 00:00:00+00:00,23.753904342651367,51.39888000488281,52.243919372558594,50.77081298828125,51.11339569091797,1652796.0,51.39888000488281,213.528,76.80705776159574
2008-03-20 00:00:00+00:00,24.329132080078125,52.64360046386719,52.803470611572266,49.66312789916992,49.66312789916992,1631779.0,52.64360046386719,213.528,78.6670849875036
2008-03-24 00:00:00+00:00,24.69856834411621,53.44295883178711,54.91606521606445,52.84914779663086,53.0090217590332,2080576.0,53.44295883178711,213.528,79.86159281201667
2008-03-25 00:00:00+00:00,24.63524055480957,53.30592727661133,54.55064392089844,53.04328155517578,53.54573440551758,2442590.0,53.30592727661133,213.528,79.65682199653298
2008-03-26 00:00:00+00:00,24.21831512451172,52.40378952026367,53.27166748046875,52.2210807800293,53.088958740234375,2283826.0,52.40378952026367,213.528,78.30872750976346
2008-03-27 00:00:00+00:00,23.78556060791016,51.46739959716797,52.98618316650391,51.307525634765625,52.81489181518555,2602931.0,51.46739959716797,213.528,76.90944886976672
2008-03-28 00:00:00+00:00,23.5533504486084,50.964942932128906,52.23249816894531,50.725135803222656,51.57017135620117,1594299.0,50.964942932128906,213.528,76.1586111454683
2008-03-31 00:00:00+00:00,23.70113182067871,51.28468704223633,52.51798629760742,50.66803741455078,50.66803741455078,1410578.0,51.28468704223633,213.528,76.63641541535935
2008-04-01 00:00:00+00:00,25.046876907348636,54.1966438293457,54.2423210144043,51.74146270751953,51.87849807739258,1769965.0,54.1966438293457,214.823,80.49963693997051
2008-04-02 00:00:00+00:00,25.036327362060547,54.173805236816406,54.2423210144043,53.260250091552734,53.819801330566406,1959204.0,54.173805236816406,214.823,80.46571420459566
2008-04-03 00:00:00+00:00,25.51658058166504,55.21297073364258,55.21297073364258,53.78554153442383,54.025352478027344,1402871.0,55.21297073364258,214.823,82.00921282931596
2008-04-04 00:00:00+00:00,25.126039505004883,54.36793518066406,55.28149032592773,54.025352478027344,55.25865173339844,1223265.0,54.36793518066406,214.823,80.7540602883148
2008-04-07 00:00:00+00:00,25.18409538269043,54.49354934692383,55.0302619934082,53.61425018310547,55.0302619934082,881042.0,54.49354934692383,214.823,80.94063816590938
2008-04-08 00:00:00+00:00,25.015214920043945,54.12812423706055,54.87038803100586,53.79696273803711,54.49354934692383,1287367.0,54.12812423706055,214.823,80.39786306778024
2008-04-09 00:00:00+00:00,24.80411148071289,53.671348571777344,54.413612365722656,53.18031311035156,54.3222541809082,844700.0,53.671348571777344,214.823,79.71940269421737
2008-04-10 00:00:00+00:00,24.30803680419922,52.597923278808594,53.8883171081543,52.01552963256836,52.038368225097656,1150495.0,52.597923278808594,214.823,78.12501713340193
2008-04-11 00:00:00+00:00,23.980823516845703,51.889915466308594,52.31243515014648,51.69578552246094,51.85565948486328,1150057.0,51.889915466308594,214.823,77.07339533858422
2008-04-14 00:00:00+00:00,24.02304077148437,51.98127365112305,52.84914779663086,51.478816986083984,51.478816986083984,846802.0,51.98127365112305,214.823,77.20909194614936
2008-04-15 00:00:00+00:00,24.23414802551269,52.43804931640625,52.563663482666016,51.95843124389648,52.54082489013672,573759.0,52.43804931640625,214.823,77.88755231971223
2008-04-16 00:00:00+00:00,24.825218200683597,53.71702575683594,53.87689971923828,52.54082489013672,52.88340759277344,1038055.0,53.71702575683594,214.823,79.78724816496708
2008-04-17 00:00:00+00:00,25.4532470703125,55.0759391784668,55.098777770996094,53.55715560913086,53.671348571777344,655286.0,55.0759391784668,214.823,81.8056764170668
2008-04-18 00:00:00+00:00,25.15771102905273,54.43645095825195,55.63549041748047,54.12812423706055,55.63549041748047,1537729.0,54.43645095825195,214.823,80.85582849443938
2008-04-21 00:00:00+00:00,25.02577018737793,54.15096664428711,54.84754943847656,53.8883171081543,54.219482421875,1147605.0,54.15096664428711,214.823,80.4317914692208
2008-04-22 00:00:00+00:00,25.07854652404785,54.2651596069336,54.52780532836914,53.72844696044922,53.95683670043945,629453.0,54.2651596069336,214.823,80.60140514609509
2008-04-23 00:00:00+00:00,25.769899368286133,55.76110458374024,55.76110458374024,54.42502975463867,54.6990966796875,906174.0,55.76110458374024,214.823,82.82336981044396
2008-04-24 00:00:00+00:00,26.38207054138184,57.08575820922852,57.12001800537109,55.28149032592773,55.73826599121094,1775482.0,57.08575820922852,214.823,84.79091112644855
2008-04-25 00:00:00+00:00,26.44542121887207,57.22279357910156,57.41692352294922,56.34349822998047,57.02866363525391,1027284.0,57.22279357910156,214.823,84.99445320476339
2008-04-28 00:00:00+00:00,26.397912979125977,57.12001800537109,57.43976211547852,56.537628173828125,57.01724243164063,1401733.0,57.12001800537109,214.823,84.84179806254366
2008-04-29 00:00:00+00:00,25.901830673217773,56.04659271240234,57.12001800537109,55.79536437988281,56.81169509887695,1283951.0,56.04659271240234,214.823,83.24741250172822
2008-04-30 00:00:00+00:00,25.627391815185547,55.452781677246094,56.85737228393555,55.452781677246094,55.97807312011719,872110.0,55.452781677246094,214.823,82.36541004985052
2008-05-01 00:00:00+00:00,26.20265388488769,56.6974983215332,56.6974983215332,55.37284469604492,55.452781677246094,1074484.0,56.6974983215332,216.632,83.51098249303638
2008-05-02 00:00:00+00:00,25.595733642578125,55.3842658996582,57.54253768920898,55.24723052978516,57.10860061645508,1244632.0,55.3842658996582,216.632,81.57669380236871
2008-05-05 00:00:00+00:00,25.447967529296875,55.06452178955078,55.521297454833984,54.6762580871582,55.5098762512207,800477.0,55.06452178955078,216.632,81.10573572534733
2008-05-06 00:00:00+00:00,25.701282501220703,55.61265182495117,55.61265182495117,54.31083679199219,54.81329345703125,902321.0,55.61265182495117,216.632,81.9130884154191
2008-05-07 00:00:00+00:00,24.582454681396484,53.19173049926758,55.69258880615234,53.10037612915039,55.49845886230469,1102594.0,53.19173049926758,216.632,78.34726056707827
2008-05-08 00:00:00+00:00,24.60357666015625,53.23741149902344,53.89973831176758,52.86056900024414,53.157474517822266,1184122.0,53.23741149902344,216.632,78.41454510843919
2008-05-09 00:00:00+00:00,24.6616268157959,53.3630256652832,53.92257690429688,52.906246185302734,52.906246185302734,645216.0,53.3630256652832,216.632,78.59956495499232
2008-05-12 00:00:00+00:00,25.16298484802246,54.44786834716797,54.52780532836914,53.34018325805664,53.671348571777344,891900.0,54.44786834716797,216.632,80.19745341385875
2008-05-13 00:00:00+00:00,25.152427673339844,54.42502975463867,54.81329345703125,53.70560836791992,54.52780532836914,777359.0,54.42502975463867,216.632,80.16381395255372
2008-05-14 00:00:00+00:00,25.268529891967773,54.6762580871582,54.83613204956055,54.33367538452149,54.6990966796875,580414.0,54.6762580871582,216.632,80.53385364565999
2008-05-15 00:00:00+00:00,25.564077377319336,55.31574630737305,55.521297454833984,54.45928955078125,54.89322662353516,538993.0,55.31574630737305,216.632,81.47576979970275
2008-05-16 00:00:00+00:00,25.411022186279297,54.98458480834961,55.04167938232422,54.345096588134766,54.49354934692383,1012922.0,54.98458480834961,216.632,80.98799480140427
2008-05-19 00:00:00+00:00,25.474349975585938,55.12161636352539,55.55555725097656,54.64200210571289,55.21297073364258,556070.0,55.12161636352539,216.632,81.1898315692345
2008-05-20 00:00:00+00:00,25.015214920043945,54.12812423706055,55.29290771484375,53.83122253417969,54.91606521606445,793121.0,54.12812423706055,216.632,79.72649533683737
2008-05-21 00:00:00+00:00,24.41358184814453,52.82630920410156,54.33367538452149,52.82630920410156,54.173805236816406,959855.0,52.82630920410156,216.632,77.8090235674468
2008-05-22 00:00:00+00:00,24.344968795776367,52.6778564453125,52.94050598144531,52.16398239135742,52.75779342651367,833579.0,52.6778564453125,216.632,77.59036425958863
2008-05-23 00:00:00+00:00,24.40303039550781,52.803470611572266,53.465797424316406,52.04978942871094,52.28959655761719,702924.0,52.803470611572266,216.632,77.77538410614176
2008-05-27 00:00:00+00:00,24.825218200683597,53.71702575683594,53.75128555297852,52.803470611572266,52.84914779663086,465435.0,53.71702575683594,216.632,79.12097941459584
2008-05-28 00:00:00+00:00,24.87273406982422,53.819801330566406,53.9111557006836,53.317344665527344,53.739864349365234,478307.0,53.819801330566406,216.632,79.27235979984393
2008-05-29 00:00:00+00:00,24.93076705932617,53.94541549682617,54.18522262573242,53.44295883178711,53.92257690429688,1145240.0,53.94541549682617,216.632,79.45737964639706
2008-05-30 00:00:00+00:00,25.152427673339844,54.42502975463867,54.53922653198242,53.45438003540039,54.025352478027344,1113015.0,54.42502975463867,216.632,80.16381395255372
2008-06-02 00:00:00+00:00,25.12735939025879,53.78554153442383,54.2423210144043,53.14605331420898,53.68276977539063,1058984.0,53.78554153442383,218.815,78.43154337630887
2008-06-03 00:00:00+00:00,25.207372665405277,53.95683670043945,54.47071075439453,53.43154144287109,54.07102966308594,855646.0,53.95683670043945,218.815,78.68133065854545
2008-06-04 00:00:00+00:00,25.463451385498047,54.50496673583984,55.007423400878906,53.21457290649414,53.637088775634766,793647.0,54.50496673583984,218.815,79.4806288234593
2008-06-05 00:00:00+00:00,26.108976364135746,55.88671875,55.88671875,54.43645095825195,54.85897064208984,589346.0,55.88671875,218.815,81.49553729034801
2008-06-06 00:00:00+00:00,24.935291290283203,53.37444305419922,55.70400619506836,53.30592727661133,55.66975021362305,766850.0,53.37444305419922,218.815,77.83206836194957
2008-06-09 00:00:00+00:00,24.567188262939453,52.58650207519531,53.96825408935547,52.58650207519531,53.3858642578125,729371.0,52.58650207519531,218.815,76.68307133952183
2008-06-10 00:00:00+00:00,24.663217544555664,52.79205322265625,52.95192337036133,51.45597839355469,52.1754035949707,812825.0,52.79205322265625,218.815,76.98281162804928
2008-06-11 00:00:00+00:00,24.04969596862793,51.478816986083984,52.76921463012695,51.23900985717773,52.64360046386719,664919.0,51.478816986083984,218.815,75.06781473643785
2008-06-12 00:00:00+00:00,24.21508407592773,51.832820892333984,52.5750846862793,51.10197448730469,51.95843124389648,712470.0,51.832820892333984,218.815,75.58403288608054
2008-06-13 00:00:00+00:00,24.663217544555664,52.79205322265625,52.79205322265625,50.702293395996094,52.495147705078125,976055.0,52.79205322265625,218.815,76.98281162804928
2008-06-16 00:00:00+00:00,25.0793399810791,53.68276977539063,53.9111557006836,52.16398239135742,52.72353363037109,465785.0,53.68276977539063,218.815,78.28167879474073
2008-06-17 00:00:00+00:00,23.852310180664062,51.056297302246094,54.04819107055664,50.93068313598633,54.025352478027344,680682.0,51.056297302246094,218.815,74.4516850115179
2008-06-18 00:00:00+00:00,23.174779891967773,49.60602951049805,50.81649017333984,49.60602951049805,50.69087600708008,919135.0,49.60602951049805,218.815,72.33686496935191
2008-06-19 00:00:00+00:00,24.02837371826172,51.43313980102539,51.43313980102539,49.33196258544922,49.72022247314453,850042.0,51.43313980102539,218.815,75.00120701958633
2008-06-20 00:00:00+00:00,23.23879814147949,49.74306488037109,51.13623428344727,49.628868103027344,50.80506896972656,766325.0,49.74306488037109,218.815,72.53669368260205
2008-06-23 00:00:00+00:00,22.881362915039062,48.97795867919922,50.5766830444336,48.90944290161133,50.06280517578125,1007055.0,48.97795867919922,218.815,71.4209949559045
2008-06-24 00:00:00+00:00,22.876026153564453,48.9665412902832,49.594608306884766,48.338470458984375,48.84092712402344,884019.0,48.9665412902832,218.815,71.40434580803941
2008-06-25 00:00:00+00:00,23.04141616821289,49.3205451965332,49.96003341674805,48.555442810058594,49.33196258544922,1315126.0,49.3205451965332,218.815,71.92056395768209
2008-06-26 00:00:00+00:00,22.35320854187012,47.847434997558594,49.29770660400391,47.67614364624024,49.05789566040039,1135433.0,47.847434997558594,218.815,69.77243449439476
2008-06-27 00:00:00+00:00,22.395883560180664,47.93879318237305,48.42982864379883,47.721824645996094,47.85885620117188,1746496.0,47.93879318237305,218.815,69.9056554907934
2008-06-30 00:00:00+00:00,22.71064758300781,48.6125373840332,49.38906097412109,47.18510818481445,48.08724212646485,1225104.0,48.6125373840332,218.815,70.88812765839674
2008-07-01 00:00:00+00:00,22.65729522705078,48.49834442138672,48.760990142822266,47.8017578125,48.12150192260742,1422224.0,48.49834442138672,219.964,70.35218824291664
2008-07-02 00:00:00+00:00,22.27318000793457,47.67614364624024,48.90944290161133,47.402076721191406,48.62395858764648,981747.0,47.67614364624024,219.964,69.15949549439739
2008-07-03 00:00:00+00:00,22.203832626342773,47.52769088745117,48.281375885009766,46.97956085205078,48.281375885009766,376551.0,47.52769088745117,219.964,68.94414842314967
2008-07-07 00:00:00+00:00,21.707691192626957,46.4656867980957,47.88169479370117,46.40858840942383,47.65330505371094,1271079.0,46.4656867980957,219.964,67.40359456506508
2008-07-08 00:00:00+00:00,22.97739028930664,49.18350982666016,54.80187225341797,46.145938873291016,46.568458557128906,1949396.0,49.18350982666016,219.964,71.34609609986352
2008-07-09 00:00:00+00:00,21.350248336791992,45.70058059692383,49.52609252929688,45.62064743041992,49.17209243774414,1486501.0,45.70058059692383,219.964,66.29372378219912
2008-07-10 00:00:00+00:00,22.038450241088867,47.17369079589844,48.14434051513672,45.64348602294922,45.8033561706543,1158901.0,47.17369079589844,219.964,68.43063231500093
