Date,real_close,close,adj_close,open,high,low,volume,Return,__variable,__zscore,__ticker
2008-03-25,53.07871935326584,35.52000045776367,28.87609100341797,32.119998931884766,35.7599983215332,31.76000022888184,1241250.0,0.09900992553078236,Return,3.6003404652024082,TMUS
2008-07-03,43.83743622094424,30.21999931335449,24.567441940307617,33.779998779296875,34.0,29.940000534057617,3406800.0,-0.12048897623563559,Return,-4.439106684437975,TMUS
2008-10-01,44.93635402381645,30.5,24.795068740844727,27.6200008392334,31.059999465942383,27.440000534057617,1873650.0,0.10118781462378346,Return,3.6801086285966513,TMUS
2008-10-09,39.75025609810943,26.979999542236328,21.933473587036133,30.979999542236328,31.559999465942383,25.68000030517578,2065750.0,-0.1119157245705622,Return,-4.12509962969986,TMUS
2008-10-15,38.4242658856643,26.07999992370605,21.20181465148925,27.479999542236328,28.479999542236328,25.86000061035156,853400.0,-0.08491228337873502,Return,-3.1360617048033683,TMUS
2008-10-20,44.0818267482282,29.920000076293945,24.32355690002441,28.5,30.059999465942383,27.920000076293945,1162950.0,0.10162003845316026,Return,3.6959394168380784,TMUS
2008-11-12,33.10612014653781,22.040000915527344,17.9174861907959,25.21999931335449,25.440000534057617,21.739999771118164,1635400.0,-0.13703993244072843,Return,-5.045308066841494,TMUS
2008-11-24,36.23047243866904,24.1200008392334,19.608428955078125,22.940000534057617,24.440000534057617,22.100000381469727,1267650.0,0.08648648695090055,Return,3.1416524180892225,TMUS
2008-11-26,41.968465342629976,27.940000534057617,22.71390914916992,23.84000015258789,28.18000030517578,23.84000015258789,1500450.0,0.15264029694208125,Return,5.564626086255509,TMUS
2009-01-06,51.260334729275456,33.91999816894531,27.575363159179688,32.29999923706055,34.0,31.5,4141650.0,0.09137703514191697,Return,3.320775426897193,TMUS
2009-01-15,41.92104217032024,27.739999771118164,22.551315307617188,31.76000022888184,31.76000022888184,25.84000015258789,5022050.0,-0.1314965777305167,Return,-4.842275127424411,TMUS
2009-02-27,43.608309416427495,29.0,23.575639724731445,26.040000915527344,30.0,26.040000915527344,4601400.0,0.08532936920795442,Return,3.0992713999362205,TMUS
2009-03-04,43.29251096452053,28.86000061035156,23.46182632446289,27.76000022888184,29.39999961853028,27.34000015258789,1951350.0,0.08333338106478161,Return,3.0261656073367527,TMUS
2009-06-29,42.19060788279707,28.520000457763672,23.185422897338867,29.68000030517578,30.15999984741211,28.520000457763672,38411250.0,,volume,9.276646562616365,TMUS
2009-07-30,34.6417564451325,23.3799991607666,19.0068416595459,25.559999465942383,25.700000762939453,22.780000686645508,9711300.0,-0.09659969401351187,Return,-3.5641290862721937,TMUS
2009-08-06,26.581049389511627,17.979999542236328,14.616893768310549,21.0,21.0,16.899999618530273,26151200.0,-0.2915681585194645,Return,-10.705115458541833,TMUS
2009-08-06,26.581049389511627,17.979999542236328,14.616893768310549,21.0,21.0,16.899999618530273,26151200.0,,volume,5.987349003994577,TMUS
