Date,real_close,close,adj_close,open,high,low,volume,Return,__variable,__zscore,__ticker,__file
2008-01-02,46.81134045318783,30.966766357421875,8.722536087036133,31.351964950561523,31.661630630493164,30.77794647216797,26868991.0,,real_close,3.0603209342122026,T,T
2008-01-02,86.45164260242571,57.189727783203125,29.368444442749023,58.3095588684082,58.80884552001953,56.9686164855957,5155014.0,,real_close,3.477828618369486,EXC,EXC
2008-01-02,88.46256768080418,58.52000045776367,21.1979923248291,59.6349983215332,60.20000076293945,58.40499877929688,2840400.0,,real_close,3.41915129792662,ETR,ETR
2008-01-02,61.31308678317436,40.560001373291016,29.616588592529297,41.52999877929688,41.54999923706055,40.34999847412109,30764600.0,,real_close,3.237736952901991,BAC,BAC
2008-01-02,437.17319639494,289.20001220703125,207.0344390869141,297.29998779296875,298.8999938964844,288.5,6214650.0,,real_close,5.462803646595208,C,C
2008-01-03,47.25662112782709,31.261329650878903,8.80550765991211,31.125377655029297,31.51812744140625,30.966766357421875,24634609.0,,real_close,3.1647092017177774,T,T
2008-01-03,437.3243258714992,289.29998779296875,207.10598754882807,292.20001220703125,293.8999938964844,288.8999938964844,5965790.0,,real_close,5.4651380522305075,C,C
2008-01-03,89.18060569065592,58.994998931884766,21.37004852294922,58.810001373291016,59.6349983215332,58.72999954223633,2012600.0,,real_close,3.4916505381144534,ETR,ETR
2008-01-03,60.920050959634985,40.29999923706055,29.426746368408203,40.630001068115234,40.810001373291016,40.25,22589500.0,,real_close,3.2020100469472164,BAC,BAC
2008-01-03,87.42204169601749,57.831668853759766,29.69810485839844,57.2681884765625,58.98715972900391,57.2681884765625,4530283.0,,real_close,3.551515633642866,EXC,EXC
2008-01-04,46.6857509816531,30.883686065673828,8.699139595031738,30.989425659179688,31.548337936401367,30.84592056274414,27351457.0,,real_close,3.0308786788053803,T,T
2008-01-04,9.72053802203608,6.430356979370117,5.424309253692627,6.837500095367432,6.892857074737549,6.388928890228272,1455832000.0,,volume,3.1594520564226016,AAPL,AAPL
2008-01-04,88.4463521707277,58.509273529052734,30.046062469482425,57.396575927734375,59.50071334838867,57.06847381591797,5722403.0,,real_close,3.6292963963137,EXC,EXC
2008-01-04,9.72053802203608,6.430356979370117,5.424309253692627,6.837500095367432,6.892857074737549,6.388928890228272,1455832000.0,-0.07633512861677405,Return,-3.8323095492928823,AAPL,AAPL
2008-01-04,89.71724565624173,59.34999847412109,21.498640060424805,58.55500030517578,59.900001525878906,58.55500030517578,2921000.0,,real_close,3.5458342849712934,ETR,ETR
2008-01-04,33.1775045039235,21.947673797607425,9.309067726135254,23.51744270324707,23.51744270324707,21.579456329345703,6604181.0,-0.0811359036087621,Return,-3.634237288801684,O,O
2008-01-04,60.23980108546287,39.84999847412109,29.098159790039062,40.0,40.290000915527344,39.7599983215332,34921700.0,,real_close,3.1401754206237475,BAC,BAC
2008-01-04,426.8938547113797,282.3999938964844,202.1664276123047,286.1000061035156,290.29998779296875,280.3999938964844,7545430.0,,real_close,5.304024871603032,C,C
2008-01-04,33.1775045039235,21.947673797607425,9.309067726135254,23.51744270324707,23.51744270324707,21.579456329345703,6604181.0,,volume,3.370012113127193,O,O
2008-01-07,93.24698506818476,61.685001373291016,22.344470977783203,59.7599983215332,61.77000045776367,59.650001525878906,4137400.0,,real_close,3.902226874104225,ETR,ETR
2008-01-07,60.3153888899019,39.900001525878906,29.134668350219727,40.04999923706055,40.2400016784668,39.2599983215332,31884400.0,,real_close,3.1470463423534825,BAC,BAC
2008-01-07,90.37636116183975,59.78601837158203,30.701704025268555,58.98715972900391,60.099857330322266,58.13837432861328,5302504.0,,real_close,3.7758511519240354,EXC,EXC
2008-01-07,82.46126045366569,54.54999923706055,32.66633605957031,52.209999084472656,54.72999954223633,52.16999816894531,10376100.0,0.0530888038707249,Return,3.2921790254898537,LLY,LLY
2008-01-07,9.590427583253856,6.34428596496582,5.351705074310303,6.473214149475098,6.557143211364746,6.0796427726745605,2072193200.0,,volume,4.95869985668233,AAPL,AAPL
2008-01-07,47.302289240220645,31.291540145874023,8.814017295837402,31.0120849609375,31.67673683166504,30.95166206359864,35447982.0,,real_close,3.1754152920660177,T,T
2008-01-07,427.1962059291357,282.6000061035156,202.3095550537109,283.3999938964844,287.6000061035156,279.29998779296875,6891880.0,,real_close,5.3086951080296965,C,C
2008-01-08,9.245443615521223,6.116071224212647,5.159194469451904,6.433570861816406,6.5164289474487305,6.099999904632568,1523816000.0,,volume,3.357907219487469,AAPL,AAPL
2008-01-08,410.26555264581214,271.3999938964844,194.29165649414065,284.6000061035156,287.0,270.1000061035156,9998940.0,,real_close,5.0471775448531915,C,C
2008-01-08,44.71054096787586,29.57703971862793,8.438965797424316,31.17069435119629,31.608760833740234,28.051359176635746,96360720.0,-0.05479118059556942,Return,-3.740174625510856,T,T
2008-01-08,94.39584703725556,62.44499969482422,22.61976432800293,61.76499938964844,63.7400016784668,61.73500061035156,8884200.0,,real_close,4.018225774852571,ETR,ETR
2008-01-08,94.39584703725556,62.44499969482422,22.61976432800293,61.76499938964844,63.7400016784668,61.73500061035156,8884200.0,,volume,4.5745397392393485,ETR,ETR
2008-01-08,91.78882896737072,60.72039794921875,31.18152236938477,59.97146987915039,62.23252487182617,59.97146987915039,7810542.0,,real_close,3.8831065455519087,EXC,EXC
2008-01-08,44.71054096787586,29.57703971862793,8.438965797424316,31.17069435119629,31.608760833740234,28.051359176635746,96360720.0,,volume,3.1848617698746287,T,T
2008-01-09,415.5563760303109,274.8999938964844,196.79725646972656,271.5,276.0,265.0,10781020.0,,real_close,5.128901694273596,C,C
2008-01-09,95.2877289241612,63.03499984741211,22.83348846435547,62.15499877929688,63.03499984741211,61.94499969482422,3301800.0,,real_close,4.108277775235254,ETR,ETR
2008-01-09,93.28755844261512,61.71184158325195,31.69066619873047,60.820255279541016,61.87589263916016,59.57204055786133,7222263.0,,real_close,3.9969121977441775,EXC,EXC
2008-01-09,9.685446464556827,6.4071431159973145,5.404728889465332,6.117856979370117,6.410714149475098,6.010714054107666,1813882000.0,,volume,4.204651973099699,AAPL,AAPL
2008-01-09,6.441199791099349,4.261000156402588,4.261000156402588,4.377999782562256,4.389999866485596,4.01200008392334,328218000.0,,volume,3.044407076864594,AMZN,AMZN
2008-01-10,10.75170923754056,7.112500190734863,5.659206867218018,6.617499828338623,7.215000152587891,6.617499828338623,44342400.0,,volume,3.8497375009143164,TJX,TJX
2008-01-10,59.40838713549248,39.29999923706055,28.696548461914062,38.400001525878906,39.810001373291016,37.900001525878906,60532300.0,,real_close,3.064599999196281,BAC,BAC
2008-01-10,93.95746314428466,62.15499877929688,22.514707565307617,62.43999862670898,63.09999847412109,60.915000915527344,4887000.0,,real_close,3.9739627989168853,ETR,ETR
2008-01-10,9.61094276961084,6.35785722732544,5.363152027130127,6.342143058776856,6.464285850524902,6.26464319229126,1482975200.0,,volume,3.238686996733591,AAPL,AAPL
2008-01-10,91.8535237780208,60.7631950378418,31.203514099121094,61.36947250366211,61.647647857666016,59.96433639526367,6105289.0,,real_close,3.888019130005008,EXC,EXC
2008-01-10,424.928710192922,281.1000061035156,201.2357635498047,269.79998779296875,285.70001220703125,269.20001220703125,10559540.0,,real_close,5.2736704725638095,C,C
2008-01-10,10.75170923754056,7.112500190734863,5.659206867218018,6.617499828338623,7.215000152587891,6.617499828338623,44342400.0,0.0687452992491624,Return,3.83077829362892,TJX,TJX
2008-01-10,24.388176170614425,16.133333206176758,11.23332405090332,15.699999809265137,16.25666618347168,15.699999809265137,107084400.0,,volume,3.4146515282594763,WMT,WMT
2008-01-11,82.11357846609769,54.31999969482422,33.71724319458008,56.900001525878906,56.900001525878906,53.31999969482422,33215200.0,,volume,8.085095497307064,MCD,MCD
2008-01-11,66.51320826227023,44.0,33.644683837890625,44.619998931884766,44.869998931884766,42.900001525878906,57219900.0,-0.10057232937650751,Return,-4.071753176221117,AXP,AXP
2008-01-11,66.51320826227023,44.0,33.644683837890625,44.619998931884766,44.869998931884766,42.900001525878906,57219900.0,,volume,7.668174779396754,AXP,AXP
2008-01-11,431.7311974015632,285.6000061035156,204.4571685791016,278.8999938964844,292.70001220703125,276.0,8894630.0,,real_close,5.37874437896147,C,C
2008-01-11,82.11357846609769,54.31999969482422,33.71724319458008,56.900001525878906,56.900001525878906,53.31999969482422,33215200.0,-0.06618529474488533,Return,-5.031530221250132,MCD,MCD
2008-01-11,94.01793108121991,62.19499969482422,22.52920150756836,60.75,62.56499862670898,60.505001068115234,4269200.0,,real_close,3.9800681574402272,ETR,ETR
2008-01-11,90.65670149696354,59.97146987915039,30.79693984985352,60.328102111816406,61.20542144775391,59.54351043701172,5630011.0,,real_close,3.7971387259669482,EXC,EXC
2008-01-14,439.2895165222757,290.6000061035156,208.03668212890625,289.5,291.79998779296875,283.79998779296875,9431530.0,,real_close,5.495493163847762,C,C
2008-01-14,91.49771096925517,60.52781677246094,31.0826358795166,60.356632232666016,60.741798400878906,59.60057067871094,3848069.0,,real_close,3.86100057233413,EXC,EXC
2008-01-14,93.04290722266322,61.54999923706055,22.29555892944336,62.709999084472656,63.15499877929688,61.4900016784668,4400000.0,,real_close,3.881621434647703,ETR,ETR
2008-01-14,59.2874570281618,39.220001220703125,28.638134002685547,38.7599983215332,39.29999923706055,38.40999984741211,37063400.0,,real_close,3.0536074679486274,BAC,BAC
2008-01-15,75.8595468632082,50.18281555175781,29.20083236694336,53.19926834106445,53.36380386352539,50.18281555175781,23024762.0,,volume,3.0173334942390757,VLO,VLO
